OrderID,OrderDate,CustomerID,CustomerName,Product,Category,Region,Quantity,UnitPrice,Sales,Profit
ORD00266,2025-10-31,CUST0023,Customer 23,Product 14,Electronics,East,6,274.49,1646.94,309.21
ORD00267,2025-10-23,CUST0166,Customer 166,Product 18,Home & Kitchen,Central,1,123.78,123.78,34.65
ORD00268,2024-04-10,CUST0107,Customer 107,Product 18,Sports,West,7,270.61,1894.27,214.67
ORD00269,2024-03-03,CUST0062,Customer 62,Product 8,Home & Kitchen,North,8,315.88,2527.04,311.79
ORD00270,2025-02-16,CUST0183,Customer 183,Product 11,Home & Kitchen,North,6,173.08,1038.48,255.58
ORD00271,2024-12-13,CUST0206,Customer 206,Product 11,Electronics,West,10,78.24,782.4,202.49
ORD00272,2024-04-21,CUST0109,Customer 109,Product 15,Home & Kitchen,North,1,271.4,271.4,75.66
ORD00273,2024-09-11,CUST0337,Customer 337,Product 9,Clothing,North,4,498.87,1995.48,499.83
ORD00274,2024-07-15,CUST0035,Customer 35,Product 7,Sports,East,5,391.5,1957.5,251.78
ORD00275,2024-07-13,CUST0393,Customer 393,Product 20,Sports,North,4,289.25,1157.0,292.13
ORD00276,2025-07-03,CUST0365,Customer 365,Product 18,Home & Kitchen,East,10,177.62,1776.2,469.36
ORD00277,2025-04-04,CUST0492,Customer 492,Product 4,Clothing,West,4,233.93,935.72,206.6
ORD00278,2024-05-23,CUST0348,Customer 348,Product 5,Clothing,South,8,83.46,667.68,97.38
ORD00279,2025-03-08,CUST0326,Customer 326,Product 11,Sports,North,2,15.98,31.96,7.02
ORD00280,2024-07-06,CUST0172,Customer 172,Product 1,Sports,West,4,275.93,1103.72,165.96
ORD00281,2024-10-12,CUST0262,Customer 262,Product 8,Electronics,South,5,415.13,2075.65,605.71
ORD00282,2025-04-18,CUST0011,Customer 11,Product 20,Electronics,East,8,295.86,2366.88,426.44
ORD00283,2024-09-12,CUST0122,Customer 122,Product 14,Home & Kitchen,Central,10,474.17,4741.7,619.6
ORD00284,2024-03-18,CUST0041,Customer 41,Product 2,Home & Kitchen,East,8,257.89,2063.12,458.61
ORD00285,2025-03-29,CUST0256,Customer 256,Product 10,Home & Kitchen,South,8,437.34,3498.72,1002.12
ORD00286,2025-07-17,CUST0193,Customer 193,Product 7,Electronics,South,4,460.19,1840.76,474.95
ORD00287,2024-04-10,CUST0473,Customer 473,Product 20,Sports,East,5,356.55,1782.75,232.66
ORD00288,2024-02-21,CUST0069,Customer 69,Product 9,Clothing,North,10,43.77,437.7,50.54
ORD00289,2025-10-29,CUST0267,Customer 267,Product 14,Clothing,North,8,421.82,3374.56,952.09
ORD00290,2025-07-07,CUST0118,Customer 118,Product 11,Clothing,South,1,65.49,65.49,19.45
ORD00291,2024-01-16,CUST0106,Customer 106,Product 18,Electronics,South,4,71.08,284.32,80.79
ORD00292,2024-04-05,CUST0411,Customer 411,Product 8,Sports,Central,6,264.23,1585.38,346.02
ORD00293,2024-08-30,CUST0165,Customer 165,Product 6,Sports,North,5,195.86,979.3,243.7
ORD00294,2024-06-19,CUST0034,Customer 34,Product 16,Electronics,South,10,403.4,4034.0,407.14
ORD00295,2025-02-20,CUST0027,Customer 27,Product 5,Home & Kitchen,South,9,65.99,593.91,108.63
ORD00296,2025-05-12,CUST0047,Customer 47,Product 6,Home & Kitchen,South,10,460.73,4607.3,779.87
ORD00297,2025-05-07,CUST0260,Customer 260,Product 3,Sports,West,2,245.61,491.22,139.35
ORD00298,2024-08-06,CUST0160,Customer 160,Product 6,Home & Kitchen,South,3,131.63,394.89,85.11
ORD00299,2025-02-14,CUST0218,Customer 218,Product 6,Home & Kitchen,East,4,215.27,861.08,243.66
ORD00300,2024-03-01,CUST0147,Customer 147,Product 19,Sports,South,1,392.44,392.44,61.03
ORD00301,2024-06-17,CUST0140,Customer 140,Product 16,Electronics,East,10,16.42,164.2,38.21
ORD00302,2025-01-23,CUST0204,Customer 204,Product 13,Home & Kitchen,West,7,488.02,3416.14,655.21
ORD00303,2024-01-03,CUST0226,Customer 226,Product 14,Sports,South,4,213.17,852.68,99.82
ORD00304,2025-02-03,CUST0420,Customer 420,Product 16,Electronics,West,8,256.08,2048.64,448.81
ORD00305,2024-09-28,CUST0219,Customer 219,Product 3,Clothing,Central,7,219.13,1533.91,398.75
ORD00306,2025-04-10,CUST0276,Customer 276,Product 5,Home & Kitchen,East,1,27.91,27.91,5.43
ORD00307,2024-10-19,CUST0195,Customer 195,Product 15,Clothing,West,8,297.85,2382.8,378.41
ORD00308,2025-03-09,CUST0146,Customer 146,Product 13,Sports,North,3,232.11,696.33,142.66
ORD00309,2025-12-14,CUST0171,Customer 171,Product 5,Sports,South,1,206.37,206.37,43.74
ORD00310,2025-07-23,CUST0080,Customer 80,Product 7,Electronics,North,4,99.14,396.56,108.01
ORD00311,2025-11-08,CUST0442,Customer 442,Product 17,Clothing,West,7,379.09,2653.63,409.88
ORD00312,2025-05-13,CUST0208,Customer 208,Product 14,Sports,East,3,325.56,976.68,177.51
ORD00313,2024-06-07,CUST0197,Customer 197,Product 16,Clothing,Central,7,489.68,3427.76,918.49
ORD00314,2024-07-13,CUST0037,Customer 37,Product 14,Electronics,North,7,332.87,2330.09,245.64
ORD00315,2024-10-30,CUST0198,Customer 198,Product 19,Home & Kitchen,South,7,134.41,940.87,130.99
ORD00316,2024-08-10,CUST0391,Customer 391,Product 14,Clothing,East,8,61.01,488.08,126.89
ORD00317,2024-02-29,CUST0261,Customer 261,Product 16,Clothing,North,3,444.86,1334.58,282.06
ORD00318,2025-08-16,CUST0334,Customer 334,Product 13,Sports,South,8,58.73,469.84,69.83
ORD00319,2025-07-09,CUST0125,Customer 125,Product 16,Electronics,East,8,405.36,3242.88,948.64
ORD00320,2024-03-03,CUST0324,Customer 324,Product 1,Home & Kitchen,East,4,337.36,1349.44,190.27
ORD00321,2024-11-17,CUST0310,Customer 310,Product 15,Home & Kitchen,East,7,449.2,3144.4,322.62
ORD00322,2024-02-28,CUST0127,Customer 127,Product 20,Home & Kitchen,North,7,370.59,2594.13,699.44
ORD00323,2024-02-21,CUST0060,Customer 60,Product 3,Sports,West,3,295.69,887.07,163.47
ORD00324,2025-08-21,CUST0362,Customer 362,Product 19,Electronics,Central,2,456.21,912.42,205.25
ORD00325,2025-05-03,CUST0466,Customer 466,Product 7,Sports,South,10,414.3,4143.0,715.13
ORD00326,2025-05-29,CUST0425,Customer 425,Product 14,Clothing,East,7,141.35,989.45,222.46
ORD00327,2025-06-27,CUST0257,Customer 257,Product 18,Sports,Central,6,389.18,2335.08,402.92
ORD00328,2024-06-10,CUST0158,Customer 158,Product 14,Electronics,North,5,154.29,771.45,223.48
ORD00329,2024-02-28,CUST0326,Customer 326,Product 19,Clothing,South,6,392.08,2352.48,289.0
ORD00330,2025-06-04,CUST0138,Customer 138,Product 7,Sports,East,8,492.83,3942.64,765.71
ORD00331,2024-03-23,CUST0004,Customer 4,Product 6,Sports,North,1,247.54,247.54,50.12
ORD00332,2024-07-09,CUST0050,Customer 50,Product 3,Sports,Central,9,275.4,2478.6,561.89
ORD00333,2024-03-11,CUST0214,Customer 214,Product 10,Sports,South,7,116.83,817.81,187.29
ORD00334,2025-09-01,CUST0091,Customer 91,Product 12,Home & Kitchen,South,4,74.82,299.28,83.83
ORD00335,2024-03-10,CUST0102,Customer 102,Product 16,Home & Kitchen,Central,2,143.43,286.86,29.74
ORD00336,2025-11-22,CUST0486,Customer 486,Product 4,Sports,Central,2,269.53,539.06,141.78
ORD00337,2024-08-28,CUST0417,Customer 417,Product 7,Home & Kitchen,South,9,144.29,1298.61,273.79
ORD00338,2025-02-17,CUST0031,Customer 31,Product 6,Home & Kitchen,East,9,253.76,2283.84,557.35
ORD00339,2024-05-02,CUST0462,Customer 462,Product 14,Sports,Central,5,15.39,76.95,9.8
ORD00340,2025-08-06,CUST0056,Customer 56,Product 6,Electronics,East,9,140.58,1265.22,311.8
ORD00341,2024-09-09,CUST0044,Customer 44,Product 13,Electronics,East,2,304.25,608.5,141.78
ORD00342,2025-08-15,CUST0033,Customer 33,Product 11,Electronics,Central,7,290.91,2036.37,544.98
ORD00343,2025-08-31,CUST0121,Customer 121,Product 16,Sports,North,5,197.74,988.7,201.48
ORD00344,2024-02-10,CUST0005,Customer 5,Product 2,Clothing,North,2,91.48,182.96,45.3
ORD00345,2025-09-26,CUST0341,Customer 341,Product 19,Electronics,North,3,54.27,162.81,41.39
ORD00346,2024-03-24,CUST0109,Customer 109,Product 17,Electronics,West,5,420.17,2100.85,393.78
ORD00347,2025-03-05,CUST0309,Customer 309,Product 17,Clothing,West,4,362.33,1449.32,231.06
ORD00348,2025-11-04,CUST0243,Customer 243,Product 11,Sports,East,3,475.16,1425.48,255.63
ORD00349,2025-08-20,CUST0190,Customer 190,Product 11,Clothing,South,8,469.05,3752.4,925.02
ORD00350,2025-08-01,CUST0482,Customer 482,Product 12,Sports,West,1,142.26,142.26,29.59
ORD00351,2025-06-19,CUST0313,Customer 313,Product 2,Clothing,East,3,301.59,904.77,99.78
ORD00352,2024-11-19,CUST0413,Customer 413,Product 4,Electronics,West,2,315.43,630.86,122.92
ORD00353,2024-09-24,CUST0446,Customer 446,Product 13,Home & Kitchen,North,9,46.82,421.38,103.51
ORD00354,2024-07-28,CUST0309,Customer 309,Product 4,Clothing,South,9,355.41,3198.69,702.62
ORD00355,2025-11-16,CUST0189,Customer 189,Product 15,Sports,Central,9,130.74,1176.66,310.43
ORD00356,2024-11-17,CUST0212,Customer 212,Product 7,Electronics,East,5,11.15,55.75,16.36
ORD00357,2024-09-01,CUST0009,Customer 9,Product 12,Electronics,East,6,299.21,1795.26,309.13
ORD00358,2024-09-28,CUST0348,Customer 348,Product 15,Home & Kitchen,Central,1,77.04,77.04,22.35
ORD00359,2025-02-09,CUST0249,Customer 249,Product 13,Electronics,East,7,265.44,1858.08,218.03
ORD00360,2024-05-14,CUST0220,Customer 220,Product 16,Electronics,West,8,381.61,3052.88,695.42
ORD00361,2025-11-18,CUST0151,Customer 151,Product 20,Home & Kitchen,South,1,332.8,332.8,79.36
ORD00362,2025-10-22,CUST0446,Customer 446,Product 17,Electronics,South,6,490.48,2942.88,825.99
ORD00363,2024-11-03,CUST0255,Customer 255,Product 3,Clothing,Central,10,35.28,352.8,82.55
ORD00364,2025-04-13,CUST0448,Customer 448,Product 15,Home & Kitchen,West,10,298.25,2982.5,894.36
ORD00365,2024-11-19,CUST0489,Customer 489,Product 4,Sports,Central,10,288.29,2882.9,816.14
ORD00366,2024-03-15,CUST0124,Customer 124,Product 8,Home & Kitchen,South,5,368.2,1841.0,255.01
ORD00367,2024-01-10,CUST0386,Customer 386,Product 3,Electronics,West,8,485.82,3886.56,1122.65
ORD00368,2025-04-14,CUST0367,Customer 367,Product 1,Home & Kitchen,East,2,375.08,750.16,83.25
ORD00369,2025-09-28,CUST0463,Customer 463,Product 13,Clothing,South,3,166.36,499.08,132.65
ORD00370,2025-07-30,CUST0369,Customer 369,Product 9,Sports,North,1,328.58,328.58,56.82
ORD00371,2024-04-12,CUST0341,Customer 341,Product 5,Sports,North,2,443.65,887.3,182.83
ORD00372,2024-03-16,CUST0408,Customer 408,Product 11,Home & Kitchen,Central,10,365.14,3651.4,412.87
ORD00373,2025-07-04,CUST0393,Customer 393,Product 20,Electronics,East,8,274.35,2194.8,566.58
ORD00374,2024-08-06,CUST0194,Customer 194,Product 13,Sports,South,9,371.55,3343.95,682.28
ORD00375,2025-06-02,CUST0115,Customer 115,Product 9,Electronics,East,10,439.57,4395.7,806.62
ORD00376,2024-09-28,CUST0045,Customer 45,Product 4,Electronics,East,3,436.35,1309.05,136.47
ORD00377,2024-05-15,CUST0380,Customer 380,Product 19,Home & Kitchen,North,7,100.88,706.16,124.84
ORD00378,2024-12-23,CUST0294,Customer 294,Product 12,Home & Kitchen,East,3,44.31,132.93,13.55
ORD00379,2024-03-11,CUST0489,Customer 489,Product 13,Electronics,East,1,206.95,206.95,40.56
ORD00380,2024-09-07,CUST0032,Customer 32,Product 19,Home & Kitchen,West,9,294.57,2651.13,409.17
ORD00381,2025-01-13,CUST0217,Customer 217,Product 11,Clothing,South,9,386.45,3478.05,638.41
ORD00382,2024-10-18,CUST0267,Customer 267,Product 20,Home & Kitchen,North,7,266.03,1862.21,458.95
ORD00383,2024-06-10,CUST0203,Customer 203,Product 1,Sports,East,1,64.13,64.13,10.96
ORD00384,2025-03-24,CUST0075,Customer 75,Product 10,Home & Kitchen,West,2,155.19,310.38,45.54
ORD00385,2025-07-10,CUST0349,Customer 349,Product 15,Home & Kitchen,Central,9,145.86,1312.74,370.28
ORD00386,2025-12-21,CUST0146,Customer 146,Product 5,Electronics,Central,9,63.64,572.76,102.14
ORD00387,2024-11-05,CUST0164,Customer 164,Product 10,Electronics,East,4,116.94,467.76,135.65
ORD00388,2025-09-18,CUST0435,Customer 435,Product 19,Sports,South,5,53.81,269.05,49.38
ORD00389,2025-10-31,CUST0254,Customer 254,Product 10,Sports,North,8,443.26,3546.08,780.7
ORD00390,2025-06-25,CUST0415,Customer 415,Product 11,Home & Kitchen,South,2,91.85,183.7,54.79
ORD00391,2024-01-09,CUST0435,Customer 435,Product 8,Electronics,South,8,471.94,3775.52,868.1
ORD00392,2025-11-14,CUST0439,Customer 439,Product 16,Sports,East,5,417.01,2085.05,258.69
ORD00393,2025-07-21,CUST0418,Customer 418,Product 6,Electronics,Central,2,198.2,396.4,42.55
ORD00394,2024-11-02,CUST0201,Customer 201,Product 11,Sports,West,10,392.0,3920.0,666.5
ORD00395,2025-11-10,CUST0179,Customer 179,Product 13,Sports,North,5,318.59,1592.95,228.21
ORD00396,2024-04-16,CUST0271,Customer 271,Product 10,Clothing,South,9,464.6,4181.4,1250.16
ORD00397,2024-05-17,CUST0359,Customer 359,Product 18,Sports,North,10,262.47,2624.7,520.31
ORD00398,2024-09-27,CUST0068,Customer 68,Product 11,Electronics,East,1,85.41,85.41,22.48
ORD00399,2024-04-28,CUST0235,Customer 235,Product 6,Home & Kitchen,West,6,315.24,1891.44,472.05
ORD00400,2024-04-19,CUST0357,Customer 357,Product 16,Clothing,South,9,300.54,2704.86,584.3
ORD00401,2025-07-20,CUST0108,Customer 108,Product 7,Home & Kitchen,North,2,234.14,468.28,83.46
ORD00402,2024-06-08,CUST0186,Customer 186,Product 19,Electronics,South,9,31.74,285.66,77.25
ORD00403,2024-10-05,CUST0193,Customer 193,Product 14,Home & Kitchen,North,10,406.66,4066.6,939.58
ORD00404,2024-10-15,CUST0050,Customer 50,Product 12,Sports,South,5,370.25,1851.25,289.31
ORD00405,2025-09-11,CUST0484,Customer 484,Product 2,Electronics,Central,6,137.28,823.68,201.54
ORD00406,2024-08-03,CUST0333,Customer 333,Product 11,Sports,South,10,270.98,2709.8,792.41
ORD00407,2024-12-17,CUST0322,Customer 322,Product 13,Home & Kitchen,North,5,495.82,2479.1,278.41
ORD00408,2024-07-27,CUST0061,Customer 61,Product 8,Sports,West,3,414.09,1242.27,210.64
ORD00409,2025-12-04,CUST0155,Customer 155,Product 20,Home & Kitchen,West,2,276.45,552.9,150.89
ORD00410,2025-10-11,CUST0398,Customer 398,Product 3,Sports,West,1,440.53,440.53,114.31
ORD00411,2024-09-27,CUST0141,Customer 141,Product 15,Clothing,North,8,130.19,1041.52,136.93
ORD00412,2025-06-01,CUST0062,Customer 62,Product 4,Electronics,North,9,173.66,1562.94,230.91
ORD00413,2025-05-15,CUST0251,Customer 251,Product 17,Home & Kitchen,North,5,343.27,1716.35,383.99
ORD00414,2024-09-14,CUST0301,Customer 301,Product 19,Sports,East,6,102.72,616.32,170.31
ORD00415,2024-02-22,CUST0356,Customer 356,Product 4,Home & Kitchen,West,10,238.08,2380.8,656.66
ORD00416,2024-04-04,CUST0248,Customer 248,Product 14,Clothing,Central,10,73.15,731.5,122.18
ORD00417,2025-10-11,CUST0065,Customer 65,Product 4,Clothing,North,7,88.77,621.39,163.79
ORD00418,2025-03-09,CUST0366,Customer 366,Product 18,Home & Kitchen,West,7,104.64,732.48,85.57
ORD00419,2024-10-10,CUST0417,Customer 417,Product 1,Sports,Central,1,284.32,284.32,35.02
ORD00420,2024-02-15,CUST0419,Customer 419,Product 18,Sports,North,2,320.66,641.32,133.39
ORD00421,2024-01-04,CUST0266,Customer 266,Product 19,Electronics,South,3,72.94,218.82,34.28
ORD00422,2024-12-07,CUST0495,Customer 495,Product 4,Home & Kitchen,Central,7,275.22,1926.54,563.7
ORD00423,2024-05-13,CUST0356,Customer 356,Product 6,Electronics,Central,5,60.23,301.15,86.56
ORD00424,2025-10-14,CUST0229,Customer 229,Product 11,Electronics,North,4,43.24,172.96,27.71
ORD00425,2024-09-25,CUST0066,Customer 66,Product 19,Home & Kitchen,South,1,387.78,387.78,93.73
ORD00426,2024-06-14,CUST0045,Customer 45,Product 18,Clothing,North,6,179.48,1076.88,241.42
ORD00427,2025-03-28,CUST0044,Customer 44,Product 4,Clothing,East,2,437.05,874.1,257.6
ORD00428,2025-07-18,CUST0495,Customer 495,Product 18,Home & Kitchen,West,4,327.31,1309.24,286.57
ORD00429,2025-12-23,CUST0484,Customer 484,Product 1,Home & Kitchen,East,7,42.16,295.12,78.0
ORD00430,2025-03-13,CUST0024,Customer 24,Product 17,Clothing,Central,3,133.73,401.19,40.2
ORD00431,2025-07-28,CUST0228,Customer 228,Product 5,Sports,East,2,144.08,288.16,86.28
ORD00432,2024-01-10,CUST0268,Customer 268,Product 12,Home & Kitchen,North,1,60.07,60.07,16.27
ORD00433,2024-04-24,CUST0340,Customer 340,Product 2,Home & Kitchen,North,7,414.7,2902.9,463.52
ORD00434,2024-03-18,CUST0097,Customer 97,Product 5,Clothing,South,2,388.68,777.36,113.5
ORD00435,2025-12-08,CUST0491,Customer 491,Product 5,Home & Kitchen,Central,3,475.92,1427.76,185.91
ORD00436,2024-06-01,CUST0184,Customer 184,Product 9,Home & Kitchen,Central,5,455.67,2278.35,618.51
ORD00437,2025-07-12,CUST0217,Customer 217,Product 3,Clothing,East,4,204.82,819.28,126.86
ORD00438,2024-02-06,CUST0196,Customer 196,Product 6,Sports,West,3,162.86,488.58,80.2
ORD00439,2025-01-13,CUST0043,Customer 43,Product 9,Sports,South,6,122.68,736.08,104.98
ORD00440,2025-08-19,CUST0275,Customer 275,Product 7,Electronics,East,1,329.32,329.32,57.2
ORD00441,2025-07-19,CUST0325,Customer 325,Product 7,Clothing,Central,8,88.03,704.24,99.11
ORD00442,2024-05-31,CUST0337,Customer 337,Product 17,Home & Kitchen,West,5,85.29,426.45,81.34
ORD00443,2025-03-16,CUST0421,Customer 421,Product 5,Clothing,West,2,382.9,765.8,172.49
ORD00444,2024-05-10,CUST0195,Customer 195,Product 1,Home & Kitchen,North,5,456.8,2284.0,670.36
ORD00445,2024-02-12,CUST0139,Customer 139,Product 4,Electronics,Central,4,400.3,1601.2,314.32
ORD00446,2024-11-11,CUST0209,Customer 209,Product 3,Clothing,North,7,71.34,499.38,118.41
ORD00447,2025-01-08,CUST0186,Customer 186,Product 11,Clothing,South,4,283.62,1134.48,164.62
ORD00448,2024-02-10,CUST0445,Customer 445,Product 8,Clothing,North,6,295.17,1771.02,272.38
ORD00449,2025-01-01,CUST0051,Customer 51,Product 13,Home & Kitchen,West,8,222.29,1778.32,527.93
ORD00450,2024-08-03,CUST0488,Customer 488,Product 4,Electronics,South,1,15.69,15.69,1.8
ORD00451,2025-11-29,CUST0270,Customer 270,Product 10,Sports,North,2,245.17,490.34,107.88
ORD00452,2024-09-12,CUST0271,Customer 271,Product 12,Clothing,Central,9,431.46,3883.14,993.97
ORD00453,2025-11-13,CUST0139,Customer 139,Product 20,Electronics,North,8,364.9,2919.2,729.31
ORD00454,2024-04-15,CUST0088,Customer 88,Product 11,Sports,South,9,128.6,1157.4,344.13
ORD00455,2024-12-28,CUST0177,Customer 177,Product 18,Sports,West,6,312.9,1877.4,451.5
ORD00456,2025-07-27,CUST0304,Customer 304,Product 5,Clothing,North,10,390.14,3901.4,1124.57
ORD00457,2025-02-20,CUST0352,Customer 352,Product 17,Home & Kitchen,South,1,263.68,263.68,31.0
ORD00458,2025-09-27,CUST0074,Customer 74,Product 13,Clothing,North,1,414.01,414.01,71.03
ORD00459,2024-06-07,CUST0471,Customer 471,Product 12,Home & Kitchen,Central,7,75.03,525.21,112.14
ORD00460,2024-08-30,CUST0215,Customer 215,Product 15,Home & Kitchen,West,10,402.29,4022.9,563.33
ORD00461,2024-06-15,CUST0182,Customer 182,Product 15,Clothing,East,7,338.49,2369.43,687.87
ORD00462,2024-06-30,CUST0488,Customer 488,Product 14,Home & Kitchen,East,3,449.15,1347.45,295.03
ORD00463,2025-02-26,CUST0326,Customer 326,Product 3,Clothing,West,9,35.47,319.23,66.48
ORD00464,2024-01-26,CUST0395,Customer 395,Product 11,Electronics,North,2,468.25,936.5,271.09
ORD00465,2024-07-02,CUST0040,Customer 40,Product 8,Electronics,South,4,176.33,705.32,185.47
ORD00466,2024-12-06,CUST0295,Customer 295,Product 2,Electronics,East,7,333.8,2336.6,492.09
ORD00467,2025-02-25,CUST0284,Customer 284,Product 16,Electronics,West,6,410.48,2462.88,469.09
ORD00468,2025-11-16,CUST0347,Customer 347,Product 17,Home & Kitchen,West,3,29.97,89.91,11.94
ORD00469,2024-09-11,CUST0255,Customer 255,Product 17,Electronics,West,2,39.57,79.14,11.83
ORD00470,2024-09-30,CUST0008,Customer 8,Product 20,Home & Kitchen,North,9,437.17,3934.53,565.95
ORD00471,2024-06-12,CUST0366,Customer 366,Product 14,Clothing,South,7,240.39,1682.73,418.76
ORD00472,2025-12-19,CUST0379,Customer 379,Product 17,Electronics,Central,7,222.49,1557.43,169.34
ORD00473,2024-04-20,CUST0230,Customer 230,Product 6,Home & Kitchen,South,2,20.22,40.44,9.33
ORD00474,2025-01-26,CUST0039,Customer 39,Product 12,Home & Kitchen,Central,5,498.2,2491.0,734.74
ORD00475,2024-02-09,CUST0181,Customer 181,Product 2,Sports,West,3,49.95,149.85,27.07
ORD00476,2025-04-26,CUST0195,Customer 195,Product 6,Clothing,North,6,25.02,150.12,22.75
ORD00477,2024-08-15,CUST0174,Customer 174,Product 8,Electronics,East,1,435.45,435.45,106.87
ORD00478,2024-07-23,CUST0154,Customer 154,Product 16,Clothing,East,8,218.49,1747.92,295.73
ORD00479,2025-04-16,CUST0110,Customer 110,Product 1,Sports,South,4,257.37,1029.48,214.81
ORD00480,2024-12-24,CUST0473,Customer 473,Product 10,Electronics,West,3,293.55,880.65,165.32
ORD00481,2024-11-08,CUST0457,Customer 457,Product 20,Sports,North,5,203.8,1019.0,225.44
ORD00482,2024-08-21,CUST0183,Customer 183,Product 1,Sports,East,2,398.55,797.1,184.13
ORD00483,2024-08-16,CUST0153,Customer 153,Product 12,Electronics,North,3,300.25,900.75,254.44
ORD00484,2024-01-25,CUST0180,Customer 180,Product 6,Sports,East,3,315.25,945.75,214.03
ORD00485,2025-11-06,CUST0005,Customer 5,Product 4,Sports,West,1,74.47,74.47,18.11
ORD00486,2024-07-16,CUST0102,Customer 102,Product 3,Home & Kitchen,West,7,319.94,2239.58,390.96
ORD00487,2025-02-12,CUST0064,Customer 64,Product 16,Electronics,South,2,98.68,197.36,53.46
ORD00488,2024-12-02,CUST0394,Customer 394,Product 9,Home & Kitchen,West,9,131.14,1180.26,323.57
ORD00489,2024-10-12,CUST0203,Customer 203,Product 12,Clothing,East,8,293.91,2351.28,546.73
ORD00490,2024-03-12,CUST0220,Customer 220,Product 6,Clothing,North,7,90.13,630.91,112.44
